TransactionAmt,card1,card2,addr1,dist1,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,TransactionHour,TransactionDay,TransactionAmt_to_mean_card1,TransactionAmt_to_std_card1,time_delta_card1
117.0,10007,555.0,433.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0,1.247216563212175,1.8452686395152866,84187.0
75.0,7664,490.0,225.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,19,5,0.605555692383889,0.4049473283093316,37.0
100.0,16972,174.0,143.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23,2,0.9525396185583037,0.9461000425188566,20564.0
50.0,7005,111.0,310.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23,3,0.4629431474396133,0.43643926247518006,7822.0
117.0,9500,321.0,272.0,216.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1.0112523932495001,0.6050497028964215,50.0
35.95,10112,360.0,194.0,-999.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,13,1,0.3334552005556898,0.206611717930101,34575.0
87.0,7207,111.0,204.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,1,0.6172647910138974,0.43265762995074414,20173.0
219.95,2971,158.0,181.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22,5,2.0750677634414942,2.351606298587339,66876.0
54.0,12577,268.0,272.0,-999.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,20,6,0.5387539892982286,0.4191524201122404,1728.0
117.0,11814,455.0,264.0,-999.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1,1,1.0945007425423952,0.9618697330921668,19468.0
226.0,9500,321.0,177.0,618.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,2,1.9533593237127096,1.1687284859366773,1187.0
107.95,1444,490.0,315.0,-999.0,6.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,20,6,1.0076484761455224,0.7333303968236243,688.0
65.0,16630,242.0,272.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18,2,0.5622763603636516,0.5607190694312514,7220.0
31.5,15066,170.0,299.0,33.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,0,0.1500991049923893,0.10125592455145627,2209.0
25.0,15725,543.0,315.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14,0,0.10638297872295156,0.08417937871240078,0.0
151.0,2772,512.0,191.0,-999.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,5,1.2273649266593396,0.8098496556953533,1695.0
300.0,15063,514.0,181.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,4,1.4548068016496851,0.8975490855324499,1770.0
108.95,6697,111.0,299.0,-999.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23,3,0.408998013288716,0.30585288876419386,78738.0
25.0,6019,583.0,126.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,5,0.11089359370598133,0.0631331397140734,80.0
689.46,10684,493.0,299.0,-999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5,0.9490855029491281,0.7382041289096114,1467491.0
50.0,10311,555.0,225.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,5,0.2520684152446026,0.14550419982480806,121537.0
150.0,2456,399.0,191.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15,6,0.8369098712399659,1.3143562064351768,44185.0
39.0,6968,596.0,204.0,910.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,21,3,0.40316739578334854,0.25749796825776083,183700.0
109.69,10972,111.0,110.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,3,0.8143811543835376,0.5449061877280668,417622.0
49.95,12544,321.0,476.0,12.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,16,4,0.4584327682116464,0.34865602021231745,2639.0
22.476,9633,130.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16,6,0.5112825229867997,0.5497578172355513,1542.0
50.0,2616,327.0,177.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16,3,0.18470457324350578,0.12594823237342234,671.0
1044.95,7468,514.0,299.0,12.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17,0,5.300063252441517,2.373019144146724,113.0
34.0,6128,111.0,272.0,-999.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11,1,0.21120448676291104,0.10181716952976032,669363.0
100.0,4796,399.0,122.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17,3,0.8641975308567291,1.2094007535948925,404036.0
514.84,8135,247.0,126.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13,6,3.1993123698705657,2.297700461194829,54180.0
67.95,1968,555.0,433.0,1.0,12.0,13.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,0.0,14,6,0.8190149625836444,0.8539105421907943,2485095.0
44.0,7919,194.0,315.0,38.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,1,0.4347402917230039,0.37661714630474513,152.0
160.0,16873,343.0,330.0,-999.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16,6,0.6965821343564421,0.3356078686437756,60065.0
57.95,13833,111.0,325.0,10.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1,1,0.4948448483915365,0.5754690484656364,550.0
34.0,9500,321.0,272.0,-999.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21,5,0.2938682168417351,0.17582640938870367,74.0
35.95,4970,321.0,485.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16,0,0.3929719650162805,1.5296933444092642,1297163.0
57.95,14653,194.0,315.0,-999.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,2,3,0.8306362684121554,0.8811206412893946,19883.0
47.95,1284,490.0,264.0,-999.0,7.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,3,0,0.3713517233087163,0.23134871414926259,19371.0
117.0,8320,476.0,251.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,0,1.149677527732517,0.7868548995782485,10922.0
97.0,1333,170.0,269.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,5,0.41019736274661317,0.3282758131926185,128888.0
57.95,3605,514.0,325.0,11.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,11,4,0.3223055159697105,0.22286226616787985,44208.0
542.0,12695,490.0,325.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,0,3.8400323172471986,2.5176187210545637,3427.0
25.95,4067,199.0,123.0,-999.0,74.0,63.0,0.0,0.0,56.0,55.0,0.0,0.0,52.0,0.0,18,6,0.18298421914113808,0.14425506339103794,9709.0
100.0,6019,583.0,325.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15,1,0.4435743748239253,0.2525325588562936,3975.0
117.0,2803,100.0,184.0,20.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,1,0.8199972305262117,0.44659376789701966,448.0
12.826,16746,500.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16,5,0.2647497129799374,0.33745127055160673,33635.0
59.0,4967,290.0,177.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17,6,0.5979034991266685,0.6267263190946563,2234.0
87.95,11815,206.0,264.0,-999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6,0.7045128411726195,0.4045822255547864,9699.0
1000.0,9043,170.0,387.0,-999.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0,1,3.5457996389903363,3.1246574672790874,30241.0
163.0,10023,111.0,325.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1.3290239221108147,0.9074897230783219,8436.0
117.0,16972,174.0,269.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,1.1144713537132154,1.106937049747062,19652.0
17.49,10075,514.0,-999.0,-999.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0.15652262244623985,0.0990802500926266,452.0
107.95,14653,194.0,205.0,39.0,15.0,10.0,0.0,0.0,9.0,10.0,0.0,0.0,9.0,0.0,16,1,1.5473198477151369,1.6413627821775694,46713.0
53.97,7324,233.0,264.0,446.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,0,0.4431697016158467,0.15521903612385515,536659.0
107.95,4090,490.0,310.0,9.0,96.0,78.0,0.0,0.0,79.0,74.0,0.0,0.0,60.0,0.0,19,0,1.1189785340925194,1.2076471416223706,1937.0
240.0,9480,170.0,476.0,102.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,23,4,2.594011580674631,1.8711967596559993,15129.0
73.95,15066,170.0,226.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1,3,0.35237551791070437,0.23771033716127593,2392.0
49.0,10505,567.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,6,0.17526896845892806,0.08953618711472504,154601.0
100.0,13555,110.0,231.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15,4,0.6356487049252882,0.7549331570496991,5941.0
57.95,17162,555.0,181.0,4.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,11,4,0.6688043028470598,0.8607409274280181,658280.0
49.0,15185,332.0,264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16,1,0.47598637129222215,0.4208688488646723,48489.0
23.32,6544,341.0,-999.0,-999.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,20,1,0.6381432528061934,0.5928597174244712,7758.0
125.0,15497,490.0,299.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,0.8970166625059396,0.6223958968240226,1284.0
305.97,12839,321.0,512.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1,2.534428615556195,1.5777955146516331,3685.0
24.108,15885,545.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17,5,0.6110206672459346,0.666374389348088,1317.0
44.95,6530,206.0,184.0,-999.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,11,0,0.33948749396832956,0.2023048930249862,1428.0
31.832,16095,500.0,-999.0,-999.0,266.0,644.0,0.0,138.0,0.0,138.0,139.0,180.0,0.0,255.0,0,2,0.7542490134007501,1.0807702293984,108.0
49.0,16560,476.0,325.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15,6,0.5068991752918803,0.38867887644528415,116.0
24.0,12820,487.0,204.0,-999.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,16,2,0.6634615384431977,0.7852235775121177,1028288.0
49.0,2377,203.0,264.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,13,1,0.5787525151543319,0.6088324432864526,45591.0
439.95,2616,-999.0,337.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22,6,1.6252155399696073,1.1082184966537432,7430.0
57.95,1684,514.0,310.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21,1,0.25466846296088524,0.2026761585291892,0.0
93.95,10391,555.0,420.0,11.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,16,2,0.6553154136299173,0.4531959624173364,297.0
63.5,14605,528.0,330.0,1088.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19,4,0.5713532489132984,0.3167563682019346,22011.0
34.0,15066,170.0,272.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22,1,0.16201173237273764,0.10929210903966709,771.0
25.0,17188,321.0,299.0,-999.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20,3,0.19285353441069517,0.1343553654817373,73.0
18.741,15063,-999.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,19,5,0.09088178089905583,0.056069891373212145,4855.0
117.0,9500,321.0,272.0,-999.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,2,1.0112523932495001,0.6050497028964215,387.0
280.0,12544,321.0,441.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,6,2.5697932952805003,1.9544281413303077,422.0
31.841,2256,545.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0.6836332612018454,0.7678159545722396,9042.0
54.0,3520,583.0,310.0,23.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,20,2,0.4532812526193505,0.5788103321684377,1109282.0
20.95,2773,-999.0,485.0,-999.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,21,2,0.4100587662272532,0.7046758553363762,7470.0
59.0,10023,111.0,325.0,-999.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,19,4,0.4810577386781476,0.32847787522466865,1152.0
317.5,14540,276.0,472.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,20,0,3.005625115189252,2.8381903061959948,776.0
107.95,7664,490.0,264.0,-999.0,8.0,10.0,0.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,17,0,0.8715964932378776,0.582854187879898,4784.0
107.95,6481,111.0,337.0,-999.0,9.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,6.0,0.0,21,1,0.7649045974431463,0.44891590122430375,6191.0
200.0,7280,399.0,387.0,-999.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,15,0,1.1267605633739337,3.4320753348215147,282.0
39.0,12725,325.0,204.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,22,6,0.37536723543467215,0.3248050817017004,15898.0
117.0,9175,111.0,126.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19,0,0.82010496458833,0.45339734253830916,4107.0
50.0,13155,329.0,472.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0.41168041290790613,0.9008582106508225,407.0
37.429,7508,321.0,-999.0,-999.0,976.0,1338.0,0.0,507.0,0.0,507.0,508.0,740.0,0.0,866.0,15,3,0.297290738663969,0.20382889524501915,38039.0
59.0,17598,268.0,123.0,-999.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,18,4,0.5690597736433549,0.367895504830337,12650.0
310.0,9749,528.0,337.0,-999.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,19,6,1.2763061399377493,0.8649162213926807,305.0
31.056,13832,375.0,-999.0,-999.0,3.0,12.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,5.0,5,0,0.799868638477537,0.8085481845535469,12023.0
92.0,9485,111.0,315.0,-999.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12,4,0.9400823279360704,0.7018839832283688,3528.0
50.0,6019,583.0,337.0,-999.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,13,2,0.22178718741196266,0.1262662794281468,28703.0
226.0,2039,562.0,310.0,-999.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17,2,1.1068001326997121,0.8109842934144209,6978.0
445.0,2561,174.0,330.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,6,2.8343949044405456,3.5004808942148244,208791.0
35.95,2803,100.0,494.0,5.0,148.0,150.0,0.0,0.0,132.0,113.0,0.0,0.0,96.0,0.0,15,6,0.2519564139950197,0.137222615007674,2561.0
24.651,11201,103.0,-999.0,-999.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,1.0,21,1,0.5244813746649584,0.5594727236090158,60614.0
37.0,5355,360.0,225.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,0.38409359914844216,0.29057903218719744,42085.0
77.0,13780,298.0,441.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0.8033739719418431,0.4518460370891809,3073.0
59.0,11963,442.0,204.0,6.0,4.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0,4,0.4524614230041388,0.45709373471895964,291061.0
107.95,12141,555.0,420.0,-999.0,5.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,22,2,0.7990213212104439,1.511270392580437,1706693.0
542.0,12932,361.0,325.0,5.0,8.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,12,0,4.415034221416483,2.690093173639487,1692.0
237.22,5033,269.0,315.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23,2,2.2141841050893114,1.0856630869425894,5812.0
117.0,12695,490.0,325.0,-999.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0.8289368655312219,0.5434711999324428,79.0
22.62,15885,545.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4,3,0.5733070969430496,0.6252442627780715,3277.0
20.905,10568,204.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,4,0.5377878110403937,0.6140210501618671,20584.0
117.0,17188,321.0,225.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,22,3,0.9025545410420533,0.6287831104545305,1087.0
107.95,14605,181.0,330.0,17.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,22,6,0.9713005231526074,0.5384858259432889,24450.0
317.5,16661,490.0,310.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20,5,2.1042243317439016,1.0849717880702578,50781.0
161.0,12469,360.0,492.0,-999.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1.725707094307896,1.2667302160792693,1596.0
50.0,16326,321.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23,2,0.2017948595146189,0.1185877051520848,15137.0
150.0,2157,111.0,272.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,6,1.0626154470887113,0.6174607822147904,25966.0
49.0,4812,268.0,272.0,-999.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7,0,0.5314504912399926,0.4659738792748752,136862.0
7.081,15897,118.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3,2,1.2353095104407334,1.9658938369752004,341994.0
59.0,3579,554.0,330.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1,0.4606445234718673,0.2556682965824478,113282.0
49.0,1893,514.0,231.0,19.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,14,1,0.18148873174739288,0.12057806814009717,35057.0
283.0,16671,514.0,123.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16,4,1.2261698440154845,1.000397989409211,0.0
81.144,4461,375.0,-999.0,-999.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,19,1,2.0291476847380814,2.1457151377440256,8265.0
22.387,16136,204.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5,5,0.7166930848679844,0.6841642283155032,516.0
209.95,11207,361.0,184.0,-999.0,78.0,63.0,0.0,0.0,111.0,68.0,0.0,0.0,43.0,0.0,6,0,1.5749375118576714,0.8978996958129952,7457.0
186.0,6019,583.0,325.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,19,4,0.8250483371725011,0.4697105594727061,599.0
77.95,8394,490.0,325.0,13.0,183.0,178.0,0.0,0.0,106.0,148.0,0.0,0.0,83.0,0.0,12,1,0.49634057750866994,0.33638101380056595,56789.0
26.0,5291,442.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,6,0.23577841214263945,0.2078018628685575,2707.0
171.0,1632,350.0,231.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,3,1.872130577874273,1.691926757478679,100264.0
160.95,17541,-999.0,177.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16,1,1.2929480160798712,2.431902322638312,161047.0
102.95,1342,514.0,325.0,-999.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,13,1,0.8336516656546793,0.6709397276100159,38792.0
57.95,8900,385.0,231.0,-999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,5,0.667104850638961,0.7082050715447311,77394.0
125.0,6019,583.0,269.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23,2,0.5544679685299067,0.315665698570367,202.0
59.0,17286,100.0,330.0,18.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,6,0.1688602525324538,0.09504443379524169,22901.0
117.0,3277,111.0,231.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,20,4,1.1036557859275458,0.8100705974304253,19359.0
475.0,11653,561.0,177.0,8.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,18,3,1.9222586995469662,1.5237424340036105,6876.0
280.0,7585,553.0,204.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,4,1.3545233759015363,0.867916102812404,2380.0
35.95,15318,192.0,441.0,10.0,99.0,89.0,0.0,0.0,136.0,74.0,0.0,0.0,62.0,0.0,13,2,0.14946357588970066,0.06165713329586183,124836.0
59.0,7919,194.0,272.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,1,0.5829472093558461,0.5050093552722719,336.0
100.0,12544,321.0,184.0,-999.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13,0,0.9177833197430358,0.6980100504751099,1568.0
47.95,11204,298.0,272.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,23,4,0.5530927339793058,0.5500853235844219,83156.0
117.0,14858,558.0,325.0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,6,0.9432826879880821,0.8312132993775433,2697.0
119.807,9294,555.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23,0,1.9988738221723743,1.8561815195946765,529854.0
108.95,1030,157.0,498.0,-999.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3,1,1.0524304890091252,0.8125538845731556,269621.0
34.5,16075,514.0,325.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,5,0.12328104665783843,0.04021953057759746,54.0
50.0,9500,321.0,204.0,-999.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,21,1,0.43215914241431624,0.2585682491010348,333.0
25.95,12970,-999.0,264.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3,0.26987317852195747,0.21555677679214333,87255.0
25.0,4141,404.0,315.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20,3,0.10565482656000476,0.07438387277060216,14884.0
107.95,16972,174.0,433.0,-999.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,22,1,1.0282665182336888,1.0213149958991057,289.0
117.0,8693,555.0,387.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,2,1.53947368419027,2.8186634438328726,4046829.0
65.95,7207,111.0,204.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,23,6,0.4679150915789257,0.3279743758074894,65.0
53.95,8868,205.0,272.0,-999.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21,0,0.46902352589148627,0.24548546861723167,196.0
117.0,14077,555.0,272.0,-999.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,14,1,0.9572179963794565,0.7327135542617844,226639.0
92.0,10889,555.0,184.0,-999.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,23,0,0.9109447171003632,0.7171978668849396,134.0
8.0,12619,555.0,204.0,-999.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,22,0,0.11610138382436785,0.1587808313696913,252379.0
82.95,4141,404.0,143.0,-999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19,4,0.3505627145260958,0.24680568985285795,4679.0
50.0,9500,321.0,272.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,3,0.43215914241431624,0.2585682491010348,46.0
36.917,15885,545.0,-999.0,-999.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2,0,0.9356665825750028,1.0204307006621605,568.0
117.0,5511,555.0,433.0,-999.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,0,1.3365588146203529,4.061795707226258,219410.0
226.0,12501,490.0,181.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1,6,1.8616474391640219,1.3204824950641127,881.0
462.62,5409,170.0,272.0,258.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20,1,1.8855211888056402,1.3481055517192402,5479.0
